PAYEE_COUNTRY,PAYEE_NAME_EDITED_TOKENS_CORPUS,PAYEE_NAME_MATCHING_TUPLE,PAYEE_NAME_MATCHING,PAYEE_NAME_MATCHING_SCORE,PRIMARY_SSIC_DESCRIPTION,PRIMARY_USER_DESCRIBED_ACTIVITY,SECONDARY_SSIC_DESCRIPTION,SECONDARY_USER_DESCRIBED_ACTIVITY
SG,battleboxx,"('battleboxx', 100.0, 199952)",battleboxx,100.0,MANUFACTURE OF FURNITURE N.E.C.,"MANUFACTURER OF TABLE AND CHAIRS MADE OF VARIOUS MATERIALS,","RETAIL SALE OF FURNITURE (INCLUDING MATTRESSES, CUSHIONS)",RETAIL SALE OF FURNITURE INCLUDING TABLES AND CHAIRS
SG,dance station,"('dance station', 100.0, 539968)",dance station,100.0,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",na,na,na
SG,smf engineering,"('smf engineering', 100.0, 313834)",smf engineering,100.0,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",na,"INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT, MECHANICAL ENGINEERING WORKS",na
SG,lemonfridge studio,"('lemonfridge studio', 100.0, 428030)",lemonfridge studio,100.0,INTERIOR DESIGN SERVICES,na,RENOVATION CONTRACTORS,na
SG,caperi studio,"('caperi studio', 100.0, 416183)",caperi studio,100.0,PHOTOGRAPHIC ACTIVITIES,PHOTOGRAPHY STUDIO FOR RENT,WEDDING AND RELATED ACTIVITIES (INCLUDING BRIDAL STUDIOS AND WEDDING PLANNERS),PHOTOGRAPHY STUDIO FOR RENT
SG,apex law,"('apex law', 100.0, 352616)",apex law,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,ms commercial,"('ms commercial', 100.0, 450000)",ms commercial,100.0,"LETTING OF SELF-OWNED OR LEASED REAL ESTATE PROPERTY EXCEPT FOOD COURTS, COFFEE SHOPS AND CANTEENS (E.G. OFFICE/EXHIBITION SPACE, SHOPPING MALL, SELF-STORAGE FACILITIES)",INVESTMENT HOLDING COMPANY,na,na
SG,shalom international movers americas,"('shalom international movers americas', 100.0, 312301)",shalom international movers americas,100.0,FREIGHT TRANSPORT ARRANGEMENT,na,OTHER PERSONAL SERVICE ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),RELOCATION AND RELOCATION MANAGEMENT SERVICES)
SG,j3 surgery,"('j3 surgery', 100.0, 272895)",j3 surgery,100.0,SPECIALISED MEDICAL SERVICES (INCLUDING DAY SURGICAL CENTRES),PLASTIC SURGERY CLINIC,na,na
SG,pkwa law practice,"('pkwa law practice', 100.0, 129799)",pkwa law practice,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,lucky khoon bathroom studio,"('lucky khoon bathroom studio', 100.0, 423057)",lucky khoon bathroom studio,100.0,"RETAIL SALE OF HARDWARE, PAINT AND GLASS N.E.C. (EG WOOD, GLASS, SANITARY WARE, DO-IT-YOURSELF MATERIALS)",RETAIL AND WHOLESALE OF BATHROOM EQUIPMENTS AND ACCESSORIES,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na
SG,connect-it asia,"('connect-it asia', 100.0, 393529)",connect-it asia,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,"RETAIL, WHOLESALE, DISTRIBUTION & TRADING",BUSINESS REPRESENTATIVE OFFICES,BRAND REPRESENTATIVES
SG,apartment 29,"('apartment 29', 100.0, 350174)",apartment 29,100.0,INTERIOR DESIGN SERVICES,INTERIOR DESIGN AND STYLING,na,na
SG,ganen sg,"('ganen sg', 100.0, 582213)",ganen sg,100.0,ELECTRICAL WORKS,na,na,na
SG,aurel,"('aurel', 100.0, 345479)",aurel,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,"RETAIL SHOP, IMPORT AND EXPORT",RETAIL SALE OF COSMETICS AND TOILETRIES (INCLUDING SKIN CARE PRODUCTS),na
SG,speed credit,"('speed credit', 100.0, 159129)",speed credit,100.0,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),GENERAL WHOLESALE AND RETAIL SALE OF MOTOR CARS OF,CREDIT RATING AGENCIES,CREDIT AND LEASING AGENCIES
SG,ivan insurance brokers,"('ivan insurance brokers', 100.0, 559689)",ivan insurance brokers,100.0,INSURANCE BROKERS,na,INSURANCE AGENCIES AND AGENTS (INCLUDING FINANCIAL PLANNING SERVICES),na
ID,billy mamola jungle milk,"('miu jong medical hall', 57.77777777777777, 469264)",miu jong medical hall,57.77777777777777,CLINICS AND OTHER GENERAL MEDICAL SERVICES (NON-WESTERN),OTHER MEDICAL AND HEALTH SERVICES (EG. CHINESE SINSEH),CHINESE MEDICINE SHOPS,OTHER MEDICAL AND HEALTH SERVICES (EG. CHINESE SINSEH)
SG,2stallions,"('2stallions', 100.0, 265834)",2stallions,100.0,MANAGEMENT CONSULTANCY SERVICES,PROVIDE WEB CONSULTANCY AND ONLINE MARKETING SERVICES TO BUSINESSES,ADVERTISING ACTIVITIES,DIGITAL MARKETING
SG,momi international,"('omin international', 94.44444444444444, 255346)",omin international,94.44444444444444,DEVELOPMENT OF SOFTWARE AND APPLICATIONS (EXCEPT GAMES AND CYBERSECURITY),"IT SOFTWARE (INSTANT MESSAGING/INTELLECTUAL PROPERTY), E-COMMERCE",WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,TRADING (HEALTH FOOD/WATER FILTER/SKIN CARE)
SG,citrus events communications,"('citrus events communications', 100.0, 387717)",citrus events communications,100.0,EXHIBITION STAND CONTRACTORS,na,EVENT/CONCERT ORGANISERS,na
HK,zekkei limited,"('ozelio limited', 78.57142857142857, 256345)",ozelio limited,78.57142857142857,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,WHOLESALE ON A FEE OR COMMISSION BASIS (EXCLUDING ONLINE MARKETPLACES),na
SG,singapore chartered tax professionals limited,"('singapore chartered tax professionals limited', 100.0, 164536)",singapore chartered tax professionals limited,100.0,"ACTIVITIES OF PROFESSIONAL MEMBERSHIP ORGANISATIONS (EG MEDICAL ASSOCIATIONS, LAW SOCIETIES, ACCOUNTANCY BODIES)","TO SET, DEVELOP, RUN AND MANAGE AN ACCREDITATION FOR TAX PROFESSIONALS",na,na
SG,helutrans artmove,"('helutrans artmove', 100.0, 517416)",helutrans artmove,100.0,FREIGHT TRANSPORT ARRANGEMENT,"FINE ARTS STORAGE, PACKING, SHIPPING SERVICES & SPECIALIZED WAREHOUSING","SPECIALISED STORAGE N.E.C. (E.G. WINE WAREHOUSING, DOCUMENT STORAGE AND WAREHOUSING)",ARTMOVE LOGISTICS SERVICES WITH SPECIALIZED WAREHOUSING
SG,loco loco,"('loco loco', 100.0, 440706)",loco loco,100.0,FOOD KIOSKS MAINLY FOR TAKEAWAY AND DELIVERY,na,na,na
SG,interlic air-con electrical engineering,"('interlic air-con electrical engineering', 100.0, 567010)",interlic air-con electrical engineering,100.0,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",na,RENOVATION CONTRACTORS,na
SG,sealy asia singapore,"('sealy asia singapore', 100.0, 159455)",sealy asia singapore,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,"IMPORT,DISTRIBUTION&MARKETING OF SEALY BRAND MATTRESSES&OTHER BEDDING PRODUCTS","RETAIL SALE OF FURNITURE (INCLUDING MATTRESSES, CUSHIONS)",na
SG,renologist zenith,"('renologist zenith', 100.0, 58446)",renologist zenith,100.0,RENOVATION CONTRACTORS,na,INTERIOR DESIGN SERVICES,na
MY,mont kiara suite,"('iron suites', 74.07407407407408, 80251)",iron suites,74.07407407407408,CLINICS AND OTHER GENERAL MEDICAL SERVICES (WESTERN),na,OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
SG,phillips securities,"('phillip securities', 97.2972972972973, 127491)",phillip securities,97.2972972972973,"STOCK, SHARE AND BOND BROKERS AND DEALERS",na,na,na
SG,marsden aquatics,"('marsden aquatics', 100.0, 446790)",marsden aquatics,100.0,TRAINING COURSES FOR SPORTS AND GAMES,SPORTS & RECREATION (SWIMMING),TRAINING COURSES N.E.C.,EDUCATION SERVICES
SG,ikon trading,"('ikon trading', 100.0, 553816)",ikon trading,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,GENERAL TRADING,WHOLESALE OF WATCHES AND CLOCKS,WATCHES & OTHER ITEMS
SG,futsalarena yishun limited,"('futsalarena yishun limited', 100.0, 31449)",futsalarena yishun limited,100.0,COMMUNITY DEVELOPMENT COUNCILS AND GRASSROOTS ORGANISATIONS,PROMOTING COMMUNITY BONDING & ORGANIZING SOCIAL & COMMUNITY ACTIVITIES,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),PROVIDE MANAGEMENT SERVICES FOR A SPORTS PARK
SG,miredo asia private limited,"('miredo asia private limited', 100.0, 453631)",miredo asia private limited,100.0,INSTALLATION OF THERMAL AND SOUND INSULATION (INCLUDING SOLAR CONTROL FILMS),INSTALLATION OF ULTIMATE SOLAR CONTROL THERMAL INSULATION & FUNCTIONAL FILMS,GLASS AND GLAZING WORKS (INCLUDING MIRROR AND SHOWER SCREEN INSTALLATION),"INSTALLATION OF GLAZING ENHANCEMENTS INCL MIRROR FILMS, SHOWER & SAFETY FILMS"
SG,art eastern science academy,"('art eastern science academy', 100.0, 339765)",art eastern science academy,100.0,"ASTROLOGY, PALMISTRY AND OTHER FORTUNE TELLING SERVICES",na,na,na
TH,boat lagoon yachting co.,"('dragon lady teaching co.', 66.66666666666667, 94746)",dragon lady teaching co.,66.66666666666667,OTHER PERSONAL SERVICE ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),"CONSULTING, LIFE COACHING, PERSONAL ADVISING,",TRAINING COURSES N.E.C.,"BUSINESS AND ECONOMICS EDUCATIONS, EXECUTIVE EDUCATION"
SG,agarwal movers singapore,"('agarwal movers singapore', 100.0, 344632)",agarwal movers singapore,100.0,FREIGHT TRANSPORT BY ROAD,LORRY TRANSPORT & DELIVERY SERVICES DOMESTIC AS WELL INTERNATIONAL,FREIGHT TRANSPORT ARRANGEMENT,"FREIGHT FORWARDING,PACKING AND CRATING INCLUDES VALUE ADDED LOGISTIC PROVIDERS"
SG,faire belle,"('fire belly', 85.71428571428572, 38471)",fire belly,85.71428571428572,OTHER HOLDING COMPANIES,na,na,na
MY,dalat international school,"('hallway international school', 88.88888888888889, 522600)",hallway international school,88.88888888888889,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,season bus service co,"('season bus services co', 97.67441860465115, 159452)",season bus services co,97.67441860465115,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na
SG,clearhorizon,"('clearhorizon', 100.0, 406900)",clearhorizon,100.0,MANAGEMENT CONSULTANCY SERVICES N.E.C.,"CONSULTING ON BUSINESS,STRUCTURE AND LEGAL ASPECTS OF PROJECTS IN CLEAN ENERGY",na,na
SG,b4 water leakage specialist,"('b4 water leakage specialist private', 87.09677419354838, 199025)",b4 water leakage specialist private,87.09677419354838,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),WATER LEAKAGE SPECIALIST,na,na
SG,ace vase,"('ace vase', 100.0, 332553)",ace vase,100.0,WHOLESALE OF ARTIFICIAL FLOWERS AND PLANTS,na,WHOLESALE OF CUT FLOWERS AND PLANTS,na
SG,kompactfaen photography,"('kompactfaen photography', 100.0, 124222)",kompactfaen photography,100.0,PHOTOGRAPHIC ACTIVITIES,na,na,na
SG,hd sports,"('hd sports', 100.0, 539402)",hd sports,100.0,WHOLESALE OF SPORTING GOODS AND EQUIPMENT (INCLUDING BICYCLES AND HEALTHCARE EQUIPMENT),na,"OPERATION OF SPORTS FACILITIES N.E.C. (EG BOWLING ALLEYS, TENNIS CENTRES, BILLIARD HALLS, FOOTBALL STADIUM)",na
SG,urban habitat design,"('urban habitat design', 100.0, 550540)",urban habitat design,100.0,RENOVATION CONTRACTORS,na,INTERIOR DESIGN SERVICES,na
SG,kidsfirst,"('kidsfirst', 100.0, 113833)",kidsfirst,100.0,TRAINING COURSES N.E.C.,BEHAVIOURAL THERAPY FOR SPECIAL NEEDS CHILDREN,na,na
SG,willy insurance brokers,"('willy insurance brokers', 100.0, 14036)",willy insurance brokers,100.0,INSURANCE AGENCIES AND AGENTS (INCLUDING FINANCIAL PLANNING SERVICES),GENERAL INSURANCE AGENTS & BROKERS,WHOLESALE ON A FEE OR COMMISSION BASIS (EXCLUDING ONLINE MARKETPLACES),INSURANCE AGENTS & BROKERS (LIFE/GENERAL)
SG,munich syndicate singapore private limited,"('munich syndicate singapore private limited', 100.0, 446113)",munich syndicate singapore private limited,100.0,OTHER ACTIVITIES AUXILIARY TO INSURANCE AND PENSION FUNDING N.E.C. (EG ACTIVITIES OF ACTUARIES),TO ACT AS A SERVICE COMPANY FOR LLOYD?S SYNDICATE 457,na,na
SG,transport capital,"('transport capital', 100.0, 76889)",transport capital,100.0,MANAGEMENT CONSULTANCY SERVICES,na,SHIP MANAGEMENT SERVICES,na
SG,apex pwm,"('apex pwm', 100.0, 335201)",apex pwm,100.0,MANAGEMENT CONSULTANCY SERVICES,na,na,na
SG,best housekeeper,"('best housekeeper', 100.0, 199454)",best housekeeper,100.0,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),na,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),na
SG,ue development anson,"('ue development anson', 100.0, 550589)",ue development anson,100.0,REAL ESTATE DEVELOPERS,na,na,na
SG,vp vision cleaning services,"('vp vision cleaning services', 100.0, 12391)",vp vision cleaning services,100.0,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),HOUSE CLEANING,LAUNDRY AND DRY CLEANING SERVICES EXCEPT SELF-OPERATED LAUNDRIES,HOUSE CLEANING
SG,ratel,"('ratel', 100.0, 51984)",ratel,100.0,"WHOLESALE OF LIFTS, ESCALATORS AND INDUSTRIAL AND OFFICE AIR-CONDITIONING EQUIPMENT",na,"INSTALLATION AND ERECTION OF BUILDING EQUIPMENT (EG LIFTS, ESCALATORS, TRAVELLATORS)","INSTALLATION & ERECTION OF INDUSTRIAL EQPMT (LIFT,ESCALATOR,TRAVELLATORS ETC)"
SG,ag5,"('ag5', 100.0, 349500)",ag5,100.0,MANUFACTURE OF WAXES AND POLISHES AND DEODORISING PREPARATIONS,DEVELOP AND RETAIL OF POLISHES & COATINGS,CAR WASHING AND RELATED SERVICES,CAR GROOMING AND DETAILING
SG,apppro accounting,"('apppro accounting', 100.0, 346204)",apppro accounting,100.0,MANAGEMENT CONSULTANCY SERVICES,na,ACCOUNTING AND AUDITING SERVICES (EXCLUDING ONLINE MARKETPLACES),na
SG,efizzig credit,"('efizzig credit', 100.0, 168197)",efizzig credit,100.0,OTHER CREDIT AGENCIES N.E.C. (EG MOTOR FINANCE),OTHER CREDIT AGENCIES NEC (EG MOTOR FINANCE),na,na
SG,edelweiss kindergarten,"('jenius kindergarten', 78.04878048780488, 284392)",jenius kindergarten,78.04878048780488,NURSERIES AND KINDERGARTENS,na,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),na
SG,guards systems solutions,"('guards systems solutions', 100.0, 594821)",guards systems solutions,100.0,INSTALLATION OF FIRE PROTECTION AND SECURITY ALARM SYSTEMS,na,BUILDING CONSTRUCTION N.E.C.,na
SG,firesidesentosa,"('fireside sentosa', 96.7741935483871, 38327)",fireside sentosa,96.7741935483871,RESTAURANTS,na,na,na
GB,hls structural engineers limited,"('spectrum structural engineers', 75.40983606557377, 1274)",spectrum structural engineers,75.40983606557377,GENERAL BUILDING ENGINEERING DESIGN AND CONSULTANCY SERVICES,CIVIL AND STRUCTURAL ENGINEERING CONSULTANCY SERVICES,na,CIVIL AND STRUCTURAL ENGINEERING CONSULTANCY SERVICES
SG,tiny green ones,"('tiny green ones', 100.0, 545019)",tiny green ones,100.0,"RETAIL SALE OF HANDICRAFTS AND FANCY GOODS, FLOWERS, PLANTS AND PET ANIMALS N.E.C.","SELLING OF LIVE SUCCULENTS, CACTI AND AIRPLANTS",na,"SELLING OF LIVE SUCCULENTS, CACTI AND AIRPLANTS"
SG,corney barrow limited singapore branch,"('corney barrow limited singapore branch', 100.0, 418848)",corney barrow limited singapore branch,100.0,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",LIQUOR WHOLESALER AND DEALERS IN WINE & SPIRITS,na,na
SG,mcs garage,"('mcs garage', 100.0, 472488)",mcs garage,100.0,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),na,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),na
SG,quahe woo palmer,"('quahe woo palmer', 100.0, 46340)",quahe woo palmer,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),LAW FIRM: PROVISION OF LEGAL ADVICE/LEGAL SERVICES,na,na
SG,beverage horizon,"('beverage horizon', 100.0, 217906)",beverage horizon,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,IMPORT & EXPORT OF FMCG,RETAIL SALE OF BEVERAGES,IMPORT & EXPORT OF FMCG
SG,restoring peace counselling consultancy,"('restoring peace counselling consultancy', 100.0, 60187)",restoring peace counselling consultancy,100.0,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION N.E.C.,"COUNSELLING AND PSYCHOTHERAPY SERVICE FOR CHILDREN, YOUTH AND ADULTS",OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),"TRAUMA THERAPY, ART THERAPY AND SELF- AWARENESS TRAINING"
SG,h2o specialist,"('h2o specialist', 100.0, 530879)",h2o specialist,100.0,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na,"CLEANING OF SWIMMING POOLS, SPAS AND FOUNTAINS",na
SG,twentytwo,"('bf twentytwo', 85.71428571428572, 195644)",bf twentytwo,85.71428571428572,OTHER HOLDING COMPANIES,na,na,na
SG,gt real estate,"('gt real estate', 100.0, 584053)",gt real estate,100.0,REAL ESTATE AGENCIES AND VALUATION SERVICES,na,na,na
SG,speech therapy adventures,"('speech therapy adventures', 100.0, 320848)",speech therapy adventures,100.0,OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,ong automotive,"('ong automotive', 100.0, 262851)",ong automotive,100.0,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na,na,na
SG,mind stretcher learning centre west campus,"('mind stretcher learning centre west campus', 100.0, 449929)",mind stretcher learning centre west campus,100.0,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,gmove logistics,"('gmove logistics', 100.0, 593099)",gmove logistics,100.0,FREIGHT TRANSPORT BY ROAD,na,MOVING SERVICES,na
SG,presto expat motors,"('expat motor singapore', 75.0, 170179)",expat motor singapore,75.0,SUPPORTING SERVICES TO LAND TRANSPORT N.E.C.,na,na,na
SG,kahin tech air conditioning refrigeration services,"('kahin tech air conditioning refrigeration services', 100.0, 121947)",kahin tech air conditioning refrigeration services,100.0,"MANUFACTURE AND REPAIR OF REFRIGERATING, AIR-CONDITIONING AND VENTILATING MACHINERY AND EQUIPMENT EXCEPT HOUSEHOLD REFRIGERATORS",na,"MANUFACTURE OF ELECTRICAL HOUSEHOLD APPLIANCES (EG REFRIGERATORS, HOT PLATES, TOASTERS, FOOD MIXERS, COOKERS, HAIR DRYERS, FANS, SHAVERS)",na
SG,bowerman interior planner,"('bowerman interior planner', 100.0, 214289)",bowerman interior planner,100.0,INTERIOR DESIGN SERVICES,TO DESIGN BUILD AND STYLE,na,TO DESIGN BUILD AND STYLE
SG,breezy cool services,"('breezy cool services', 100.0, 194217)",breezy cool services,100.0,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",na,"REPAIR OF DOMESTIC ELECTRICAL/ELECTRONIC APPLIANCES EXCEPT AUDIO AND VIDEO EQUIPMENT (EG REFRIGERATORS, WASHING MACHINES AND ROOM AIR-CONDITIONERS)",na
IE,riverhorse entertainment limited,"('throne kl entertainment private limited', 81.69014084507043, 80348)",throne kl entertainment private limited,81.69014084507043,OTHER HOLDING COMPANIES,na,na,na
SG,dhl express,"('dl express', 95.23809523809523, 104246)",dl express,95.23809523809523,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),na,na,na
SG,xpress cleaning services,"('xpress cleaning services', 100.0, 244198)",xpress cleaning services,100.0,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),HOUSEHOLD CLEANING,"GENERAL CLEANING SERVICES (INCLUDING CLEANING OF PUBLIC AREAS, OFFICES AND FACTORIES) EXCEPT HOUSEHOLD CLEANING AND ONLINE MARKETPLACES",HOUSEHOLD CLEANING
SG,stamford serangoon car auto,"('stamford serangoon car auto private limited', 77.14285714285715, 323548)",stamford serangoon car auto private limited,77.14285714285715,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),"CAR REPAIR, SERVICING, TOWING",CAR WASHING AND RELATED SERVICES,"CAR REPAIR, SERVICING, TOWING"
SG,sunpro energies,"('sunpro energies', 100.0, 301244)",sunpro energies,100.0,ENGINEERING DESIGN AND CONSULTANCY SERVICES IN ENERGY MANAGEMENT AND CLEAN ENERGY SYSTEMS,na,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na
SG,events partner,"('events partner', 100.0, 171765)",events partner,100.0,MANUFACTURE OF FURNITURE N.E.C.,"DESIGN,MANUFACTURE & FABRICATE OF UNIQUE FURNITURE & PROPS FOR EVENTS INDUST",OTHER SPECIALISED CONSTRUCTION AND RELATED ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),"PATIO, WOOD DECKING,INSTALL & FIX BLIND & CURTAIN"
SG,ds cellars,"('ds cellars', 100.0, 96794)",ds cellars,100.0,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",SELLING AND DISTRIBUTING WINES TO BUSINESS AND CONSUMERS,TRAINING COURSES N.E.C.,WINE APPRECIATION COURSES
SG,three-d conceptwerke,"('three-d conceptwerke', 100.0, 79515)",three-d conceptwerke,100.0,INTERIOR DESIGN SERVICES,na,na,na
SG,acronis asia,"('acronis asia', 100.0, 333399)",acronis asia,100.0,INFORMATION TECHNOLOGY CYBERSECURITY CONSULTANCY,na,"WHOLESALE OF CYBERSECURITY SOFTWARE, HARDWARE AND PERIPHERAL EQUIPMENT",na
SG,kent ridge baby cove,"('kent ridge diner', 66.66666666666667, 120199)",kent ridge diner,66.66666666666667,CAFES,na,STALLS SELLING COOKED FOOD AND PREPARED DRINKS (INCLUDING STALLS AT FOOD COURTS AND MOBILE FOOD HAWKERS),na
SG,light de bath,"('light de bath', 100.0, 427219)",light de bath,100.0,ELECTRICAL WORKS,na,RENOVATION CONTRACTORS,na
ID,pt pma bali water blue ocean,"('bali blue ocean', 69.76744186046511, 210756)",bali blue ocean,69.76744186046511,OTHER HOLDING COMPANIES,na,na,na
SG,prime gymnastics club,"('prime logistics', 72.22222222222221, 127565)",prime logistics,72.22222222222221,GENERAL WAREHOUSING,"PROVIDING LOGISTICS, WAREHOUSING AND DISTRIBUTION SERVICES",WHOLESALE OF CHEMICALS AND CHEMICAL PRODUCTS N.E.C.,"TRADING IN GENERAL CHEMICAL, GENERAL PRODUCTS AND EQUIPMENT"
SG,jo entertainment,"('jo entertainment', 100.0, 287132)",jo entertainment,100.0,RENTING AND LEASING OF PROFESSIONAL RADIO AND TELEVISION SETS AND SOUND REPRODUCING AND RECORDING EQUIPMENT,SOUND SOLUTIONS FOR EVENTS,"AGENTS FOR ARTISTES, ATHLETES, MODELS AND OTHER PERFORMERS",SOUND SOLUTIONS FOR EVENTS
SG,jt biz,"('jt biz', 100.0, 286268)",jt biz,100.0,ADVERTISING ACTIVITIES,ONLINE MARKETING AND SEO,PRODUCTION OF LIVE STAGE PRESENTATIONS,ONLINE MARKETING AND SEO
SG,center psychology,"('center psychology', 100.0, 488745)",center psychology,100.0,OTHER SOCIAL SERVICES WITHOUT ACCOMMODATION N.E.C.,COUNSELLING,JOB TRAINING AND VOCATIONAL REHABILITATION SERVICES,na
SG,aggregate designstudio,"('aggregate design studio', 97.77777777777777, 350170)",aggregate design studio,97.77777777777777,INTERIOR DESIGN SERVICES,PROVIDING INTERIOR DESIGN MANAGMENT AND CONSULTANCY SERVICES,na,na
SG,ladyy claire makeup,"('ladyy claire makeup', 100.0, 430842)",ladyy claire makeup,100.0,BEAUTY AND OTHER PERSONAL CARE SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),MAKEUP SERVICES,na,na
SG,1m interior design,"('1m interior design', 100.0, 268045)",1m interior design,100.0,INTERIOR DESIGN SERVICES,na,na,na
