,DWH_CARDUP_PAYMENT_ID,CARDUP_PAYMENT_CUSTOMER_COMPANY_ID,CARDUP_PAYMENT_SUCCESS_AT_UTC_TS,CARDUP_PAYMENT_PAYEE_NAME,CARDUP_PAYMENT_PAYMENT_TYPE,CARDUP_PAYMENT_SCHEDULE_TYPE,CARDUP_PAYMENT_USD_AMT,CARDUP_PAYMENT_NET_REVENUE_USD_AMT,CARDUP_PAYMENT_TOTAL_REVENUE_USD_AMT,PAYEE_NAME_WITH_SPACES,tokens,tokens_corpus
3899,468a3d7ed259f32ae332d88f639614ef,,2024-10-15 04:06:44,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4040646,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
3917,bbfa704220b70ac6c2273999dec8418b,,2024-07-03 04:05:26,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,Misc,recurring,106.1732,0.4474442,1.9642042, national university of  society,"['national', 'university', 'society']",national university society
3920,5a363b75d75ef6c138063b884395bf62,,2024-08-13 04:06:23,150280_Ministry of Manpower,Misc,recurring,45.5028,0.1213408,0.8418018, ministry of manpower,"['ministry', 'manpower']",ministry manpower
3924,e03ce475cc3afafcad115a9df4be1166,,2024-08-08 04:08:24,196768_LUCE MAINTENANCE GROUP PTE. LTD.,Misc,recurring,218.2314288,1.061732,4.0345816, luce maintenance group  ,"['luce', 'maintenance', 'group']",luce maintenance group
3927,a553a9626bbe3409ead0f44edb3be2bf,,2024-01-29 04:01:21,77608_Tan Yong Tat,Misc,recurring,683.3838018,3.5340508,12.6421946, tan yong tat,"['tan', 'yong', 'tat']",tan yong tat
3930,d08f92d5cb2a5708e844597bd3cc57ad,,2024-03-14 04:02:52,26877_SPD,Misc,recurring,137.190942,0.606704,2.540573, spd,['spd'],spd
3938,9ae61597ea32f0b7b926a9a546cd0b28,,2024-09-19 15:05:59,242026_ALPS CREATION PTE. LTD.,Misc,recurring,232.1477018,1.13757,4.2924308, alps creation  ,"['alps', 'creation']",alps creation
3944,94143aa0ac3ad2a2f7af54aeb337c126,,2024-08-27 04:09:23,90645_MOUNT PRAJNA LTD.,Misc,recurring,182.0112,0.5991202,3.0941904, mount prajna ,"['mount', 'prajna']",mount prajna
3945,aaeb9b78e263877a65cdbf468d62f7bb,,2024-03-28 10:00:28,181915_SG LivingHub Engineering Pte. Ltd.,Misc,recurring,2436.978292,12.9379628,45.085691, sg livinghub engineering  ,"['sg', 'livinghub', 'engineering']",sg livinghub engineering
3948,0ee588c82f6542cd1803e2fd7c23f472,,2024-03-01 04:07:39,61077_Ee Bee Hui,Misc,recurring,758.38,3.9359922,14.03003, ee bee hui,"['ee', 'bee', 'hui']",ee bee hui
3952,f3e36e1c2f190b0cc968214c14bf56a4,,2024-10-17 04:11:04,232675_GYMWITHJONES PTE. LTD,Misc,recurring,1911.1176,9.934778,35.3556756, gymwithjones  ,['gymwithjones'],gymwithjones
3954,bd8908be29026af7c02ae9c6df3f56d3,,2024-05-29 04:04:37,193652_FOCUS TNL OFFICE CONCEPT,Misc,recurring,227.514,1.0920672,4.209009, focus tnl office concept,"['focus', 'tnl', 'office', 'concept']",focus tnl office concept
3955,52024594db41667281f637fa4925f884,,2024-06-25 04:41:26,214395_ROHEI CORPORATION PTE. LTD.,Misc,recurring,606.704,3.185196,11.224024, rohei corporation  ,"['rohei', 'corporation']",rohei corporation
3966,73ad752509fdad45f566f035e7533166,,2024-03-26 00:55:28,17463_Ibraco Bhd,Misc,recurring,10890.3368,91.94057940032,174.2453888, ibraco ,['ibraco'],ibraco
3968,cf7ec66e2efaba637d2b8e37be7720b9,,2024-08-20 07:04:37,231775_FITNESS CHAMPS AQUATICS PTE. LTD.,Misc,recurring,165.32684,0.303352,4.3000146, fitness champs aquatics  ,"['fitness', 'champs', 'aquatics']",fitness champs aquatics
3969,28438950d58b4041947ed805c49ef673,,2024-02-27 04:00:55,63405_Seah Yoke Leng Janice,Misc,recurring,2275.89838,28.9246132,59.1763914, seah yoke leng janice,"['seah', 'yoke', 'leng', 'janice']",seah yoke leng janice
3975,52bd1c413d66a6b9777b5fe24028ea4e,,2024-01-23 04:02:22,61507_CL LEASING PTE. LTD.,Misc,recurring,1335.052152,16.911874,34.7110526, cl leasing  ,"['cl', 'leasing']",cl leasing
3977,384009acfdc0f03f53865479f8d57c99,,2023-11-07 13:37:53,3093_Perbadanan Pengurusan Pusat Perdagangan Amcorp,Misc,recurring,152.2360181272,0.40076439424,2.05609558784, perbadanan pengurusan pusat perdagangan amcorp,"['perbadanan', 'pengurusan', 'pusat', 'perdagangan', 'amcorp']",perbadanan pengurusan pusat perdagangan amcorp
3978,9a4b9fd01a2b4557114bbebc2b4f8279,,2024-10-08 04:00:17,28610_DYNASTY SOFA SDN. BHD.,Misc,recurring,653.420208,3.53500332528,9.147882912, dynasty sofa  ,"['dynasty', 'sofa']",dynasty sofa
3982,3da6485c237353b61f054ecca7a30673,,2024-07-10 04:14:47,210499_STORHUB TOH GUAN PTE. LTD.,Misc,recurring,98.5894,0.1213408,2.578492, storhub toh guan  ,"['storhub', 'toh', 'guan']",storhub toh guan
3987,98b47e5c15c3a9a88b8f53e3f8655795,,2024-08-23 04:07:10,202407_My-Insurer Private Limited,Misc,recurring,1137.57,6.0822076,21.045045, myinsurer  ,['myinsurer'],myinsurer
3990,6e5fc85e37c0afbad6bf3328800d5f83,,2024-10-08 04:25:36,215097_Extra Space Toa Payoh Pte Ltd   ,Misc,recurring,85.8031132,0.303352,1.5470952, extra space toa payoh     ,"['extra', 'space', 'toa', 'payoh']",extra space toa payoh
3993,e479186d4a6afb0633946e6c75ef6e7e,,2024-09-10 04:10:10,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4874864,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
4000,a74211c652d18fa7063e246ac99b834e,,2024-10-14 04:10:03,90297_ NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,Misc,recurring,379.19,1.8807824,7.015015,  national university of  society,"['national', 'university', 'society']",national university society
4001,6aac533ed97174bd7f77c7df27561bc4,,2024-05-28 04:24:55,168461_A&A BUS PTE. LTD.,Misc,recurring,175.94416,0.8114666,3.2534502, aa bus  ,"['aa', 'bus']",aa bus
4002,604de0872f3e3eb512b6ffc2c2396b9e,,2024-02-28 04:01:56,160879_Cohabit Pte Ltd,Misc,recurring,439.8604,5.4830874,11.4363704, cohabit  ,['cohabit'],cohabit
4003,ecdf483ee00cef6cbe8404407218933c,,2024-10-03 04:13:38,246040_KOH CHONG HO CO. PTE. LTD.,Misc,recurring,758.38,4.0118302,14.03003, koh chong ho co  ,"['koh', 'chong', 'ho', 'co']",koh chong ho co
4005,56d9039dd1e49695c6633d390621b495,,2024-01-16 04:12:55,153205_Allianz Care Counselling Pte Ltd,Misc,recurring,204.7626,0.9707264,3.7919, allianz care counselling  ,"['allianz', 'care', 'counselling']",allianz care counselling
4012,a55be31ff937a3eab602c51ad8d9ec7f,,2024-09-17 05:01:45,94027_MERCEDES-BENZ FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a DAIMLER FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a AUTOFLEET PACIFIC PTE. LTD.,Misc,recurring,2483.7627542,7.3107832,39.739112, mercedesbenz fleet management    fka daimler fleet management    fka autofleet pacific  ,"['mercedesbenz', 'fleet', 'management', 'fka', 'daimler', 'fleet', 'management', 'fka', 'autofleet', 'pacific']",mercedesbenz fleet management fka daimler fleet management fka autofleet pacific
4014,6197b25cf5bcfdb810330a0461d47567,,2024-06-18 04:22:54,183830_New Creation Church,Misc,recurring,758.38,4.0118302,14.03003, new creation church,"['new', 'creation', 'church']",new creation church
4016,555b5d0489b6b4b0e688bd5f84079c8e,,2023-11-07 04:01:41,80074_Tampines Town Council,Misc,recurring,64.538138,1.5850142,2.578492, tampines town council,"['tampines', 'town', 'council']",tampines town council
4018,6ded658b85228571d5d8972148a08ec7,,2024-03-20 04:14:43,173442_Peh Bus Service,Misc,recurring,241.92322,-0.2806006,5.4451684, peh bus service,"['peh', 'bus', 'service']",peh bus service
4019,c5231a94ca94135abc17b068daa2857e,,2024-10-15 04:36:58,140159_EXXONMOBIL ASIA PACIFIC PTE LTD,Misc,recurring,288.7986878,-1.5319276,5.194903, exxonmobil asia pacific  ,"['exxonmobil', 'asia', 'pacific']",exxonmobil asia pacific
4022,2f3e767b487f223cd9e2e5e7badb0799,,2024-10-07 04:04:39,195925_KINGSFORD HURAY DEVELOPMENT PTE. LTD.,Misc,recurring,496.6023916,2.4950702,9.1839818, kingsford huray development  ,"['kingsford', 'huray', 'development']",kingsford huray development
4024,1e6d869ca93e6fa05cdf93dab0dc2620,,2024-03-18 04:08:37,143177_COOL-AIR CONTROL PTE. LTD.,Misc,recurring,255.57406,1.2361594,4.7247074, coolair control  ,"['coolair', 'control']",coolair control
4033,60a540ce85f20ff852a603db52286972,,2024-08-27 04:42:47,221314_Mind Stretcher Learning Centre (Rivervale) Pte Ltd,Misc,recurring,361.2391454,1.8428634,6.6813278, mind stretcher learning centre rivervale  ,"['mind', 'stretcher', 'learning', 'centre', 'rivervale']",mind stretcher learning centre rivervale
4034,46ee0dc85df490b43cf485401707f218,,2024-09-11 04:06:42,198795_Seletar Country Club Pte Ltd,Misc,recurring,379.19,1.9414528,7.015015, seletar country club  ,"['seletar', 'country', 'club']",seletar country club
4036,355d5f02a8bf3f3fce4acf2b186af695,,2023-10-27 04:03:01,80074_Tampines Town Council,Misc,recurring,51.114812,1.7518578,2.578492, tampines town council,"['tampines', 'town', 'council']",tampines town council
4042,cdd7c2671999ecea6a5a1298f54f4cce,,2024-05-03 04:05:50,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,Misc,recurring,106.1732,0.4398604,1.9642042, national university of  society,"['national', 'university', 'society']",national university society
4055,6c1f9a576fb8a49a4dc61747f473da18,,2024-07-25 09:51:16,164343_Seletar Country Club,Misc,recurring,327.99935,1.6608522,6.06704, seletar country club,"['seletar', 'country', 'club']",seletar country club
4063,db55ec88634887d3784640223d86b9de,,2024-09-10 04:12:53,173963_HOCK CHUAN HENG CAR RENTAL & TRADING,Misc,recurring,910.056,4.8460482,16.836036, hock chuan heng car rental  trading,"['hock', 'chuan', 'heng', 'car', 'rental', 'trading']",hock chuan heng car rental trading
4067,73da754dbfc7e374caf6871b6bdf34a5,,2024-05-06 04:34:27,184116_BIG ONE TRANSPORT SERVICE,Misc,recurring,144.0922,0.644623,2.6694976, big one transport service,"['big', 'one', 'transport', 'service']",big one transport service
4074,b78d036ba3c8c01641b84583c9531e11,,2024-08-12 04:07:26,52402_The National University of Singapore Society,Misc,recurring,65.524032,0.227514,1.213408, the national university of  society,"['national', 'university', 'society']",national university society
4077,ef312eb798058f270f60d174370a7dff,,2024-01-18 04:04:02,136661_Tong Tar Transport Service Pte Ltd,Misc,recurring,200.9707,0.947975,3.716062, tong tar transport service  ,"['tong', 'tar', 'transport', 'service']",tong tar transport service
4082,be50d51d503f50cbc05a2ddbebb573c2,,2023-11-23 04:03:56,125533_Jalan Besar Town Council,Misc,recurring,49.598052,0.1365084,0.9176398, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
4085,ed3938ea899605aa5b5ad4d6ca2349a5,,2024-08-27 04:46:20,225492_RS Transport Services,Misc,recurring,121.3408,0.530866,2.2448048, rs transport services,"['rs', 'transport', 'services']",rs transport services
4091,e403c8ca8cf895b3c19c7bcd67513c2d,,2024-08-27 04:46:03,225146_HERALD HOMESTAY PRIVATE LIMITED,Misc,recurring,606.704,3.185196,11.224024, herald homestay  ,"['herald', 'homestay']",herald homestay
4096,4315294f252fae391284f1c4285f87d5,,2024-07-15 04:02:07,144821_MARINE PARADE TOWN COUNCIL,Misc,recurring,82.815096,1.3575002,2.578492, marine parade town council,"['marine', 'parade', 'town', 'council']",marine parade town council
4104,70babf78bb2a26d48189e61cba64c491,,2024-03-08 04:01:07,52402_The National University of Singapore Society,Misc,recurring,65.524032,1.5698466,2.578492, the national university of  society,"['national', 'university', 'society']",national university society
4109,a32d1cb5bc470b5b81e3714924661482,,2024-04-25 04:15:42,154088_Soka Gakkai Singapore,Misc,recurring,627.93864,7.887152,16.3279214, soka gakkai ,"['soka', 'gakkai']",soka gakkai
4111,dd35c16f446d0db5aeead462025607f7,,2023-10-17 04:10:25,90657_Punggol-Northshore Drive Learning Centre,Misc,recurring,364.0224,1.782193,6.7344144, punggolnorthshore drive learning centre,"['punggolnorthshore', 'drive', 'learning', 'centre']",punggolnorthshore drive learning centre
4116,1befd4c6cbb5c85aa29f2453180db64c,,2023-12-26 15:02:28,159149_PROPFUNNELS PTE. LIMITED,Misc,recurring,7780.9788,41.597143,143.9481078, propfunnels  ,['propfunnels'],propfunnels
4118,00f0b20c9823c0c2ae16d4bf428963b7,,2024-04-29 04:16:52,189688_Vigeo Health and Fitness Pte Ltd,Misc,recurring,657.2576108,3.3899586,12.1568314, vigeo health and fitness  ,"['vigeo', 'health', 'fitness']",vigeo health fitness
4123,32486d12ce3becbe1f11a3226a9644fd,,2024-10-07 04:02:54,119169_Novel Haven Pte Ltd,Misc,recurring,242.6816,-0.3185196,4.4896096, novel haven  ,['novel'],novel
4126,4a520793be1b1d28b0b44432a8b974d2,,2024-02-23 04:06:48,13530_Singapore Island Country Club,Misc,recurring,589.7693746,2.7453356,10.61732,  island country club,"['island', 'country', 'club']",island country club
4129,b1af281aa04a5525da1e19790bd385a4,,2023-10-17 04:16:05,140421_JSPHERE AUTO SERVICES PTE. LTD.,Misc,recurring,1403.003,7.2501128,25.9593474, jsphere auto services  ,"['jsphere', 'auto', 'services']",jsphere auto services
4133,723b5f66687e8dd413b6ae19a308f367,,2023-11-28 04:02:37,63405_Seah Yoke Leng Janice,Misc,recurring,2275.89838,28.9246132,59.1763914, seah yoke leng janice,"['seah', 'yoke', 'leng', 'janice']",seah yoke leng janice
4135,df9fd1e17dcbae8a7de015be9dd32db5,,2024-04-08 04:09:48,179883_Kinetic Holdings Pte Ltd,Misc,recurring,427.081697,2.161383,7.9023196, kinetic holdings  ,"['kinetic', 'holdings']",kinetic holdings
4142,570bf209a262eb01da584febb06e3efe,,2024-01-02 04:04:41,131934_STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Misc,recurring,1875.8756814,6.218716,30.9494878, standard chartered bank  ,"['standard', 'chartered', 'bank']",standard chartered bank
4143,2180bbaeca04e1d35a7a4b43fef0156b,,2024-05-20 07:01:05,201058_RED ALPHA CYBERSECURITY PTE. LTD,Misc,recurring,7583.8,40.535411,140.3003, red alpha cybersecurity  ,"['red', 'alpha', 'cybersecurity']",red alpha cybersecurity
4149,b93c67443b37cef64b71ba3c94f06b8a,,2024-07-31 04:08:39,200616_EXPATS FURNITURE RENTAL PTE. LTD,Misc,recurring,379.19,0.1744274,5.498255, expats furniture rental  ,"['expats', 'furniture', 'rental']",expats furniture rental
4158,26a421e250a7159c7f0e446aee72839e,,2023-10-03 04:06:46,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,1.0920672,4.3075984, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
4160,ff4f768d3003ea9d2231fdd8df9b9f1c,,2024-05-07 04:08:06,179522_Senoko Energy Supply Pte Ltd,Misc,recurring,122.85756,0.530866,2.27514, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
4164,284fede5c8c5e1969f70d73acb757e7a,,2024-03-25 04:18:20,13530_Singapore Island Country Club,Misc,recurring,422.1218918,1.9262852,7.5989676,  island country club,"['island', 'country', 'club']",island country club
4172,dfff70fcb3dbce093bc64eb152ad7405,,2024-07-10 04:09:40,173963_HOCK CHUAN HENG CAR RENTAL & TRADING,Misc,recurring,910.056,4.8460482,16.836036, hock chuan heng car rental  trading,"['hock', 'chuan', 'heng', 'car', 'rental', 'trading']",hock chuan heng car rental trading
4173,8700fb7a18687194c59ceda572f5bd4e,,2024-07-01 04:12:42,52402_The National University of Singapore Society,Misc,recurring,65.524032,0.1440922,1.1299862, the national university of  society,"['national', 'university', 'society']",national university society
4174,3facf286488ae00f7fcd498bb2538746,,2024-07-29 10:04:40,226357_Anytime Fitness,Misc,recurring,197.1788,0.947975,3.6478078, anytime fitness,"['anytime', 'fitness']",anytime fitness
4175,e5346457ce5547a1887ada5d2108cda3,,2024-01-25 04:09:13,117000_Chong Aik International Pte Ltd,Misc,recurring,315.48608,1.5622628,5.839526, chong aik international  ,"['chong', 'aik', 'international']",chong aik international
4176,6a5ff541e5953ac37bc45a8ffbcf7fa0,,2024-04-16 04:09:42,94027_MERCEDES-BENZ FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a DAIMLER FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a AUTOFLEET PACIFIC PTE. LTD.,Misc,recurring,2483.7627542,11.9596526,44.706501, mercedesbenz fleet management    fka daimler fleet management    fka autofleet pacific  ,"['mercedesbenz', 'fleet', 'management', 'fka', 'daimler', 'fleet', 'management', 'fka', 'autofleet', 'pacific']",mercedesbenz fleet management fka daimler fleet management fka autofleet pacific
4183,2f8ef2286417178922dfa63fb7102238,,2024-09-10 04:23:15,210499_STORHUB TOH GUAN PTE. LTD.,Misc,recurring,98.5894,0.1213408,2.578492, storhub toh guan  ,"['storhub', 'toh', 'guan']",storhub toh guan
4187,774fd67bd261223c91edbedd28da38aa,,2024-10-02 04:22:10,226745_VOLTON PTE. LTD.,Misc,recurring,163.6735716,0.7659638,3.0259362, volton  ,['volton'],volton
4189,dee7ca0f1ea2b13070c318ff8b77b3e3,,2024-05-28 04:21:22,153205_Allianz Care Counselling Pte Ltd,Misc,recurring,204.7626,0.9707264,3.7919, allianz care counselling  ,"['allianz', 'care', 'counselling']",allianz care counselling
4192,4a9bae09685c3488fe93e0f6cfe719d4,,2023-11-14 04:05:30,127845_BOXPARK PTE LTD,Misc,recurring,482.7392052,2.464735,8.9337164, boxpark  ,['boxpark'],boxpark
4202,6d6f41c3063822bdc36da262ced1e281,,2024-07-08 05:07:25,196768_LUCE MAINTENANCE GROUP PTE. LTD.,Misc,recurring,163.6735716,0.7659638,3.0259362, luce maintenance group  ,"['luce', 'maintenance', 'group']",luce maintenance group
4204,69cf9729830e523870b511f3c7a4c747,,2024-05-31 04:09:12,206283_JENUFIT UNITED PTE. LTD.,Misc,recurring,455.028,2.313059,8.418018, jenufit united  ,"['jenufit', 'united']",jenufit united
4212,1d95c566b3a1b43527fb67d82664eb4a,,2024-09-18 04:02:07,74094_Mercedes-Benz Fleet Management Singapore Pte Ltd,Misc,recurring,2688.495019,34.4607872,69.8998846, mercedesbenz fleet management   ,"['mercedesbenz', 'fleet', 'management']",mercedesbenz fleet management
4215,6fbd840695746bc94273178b7c1eb3b9,,2024-03-26 16:17:49,17463_Ibraco Bhd,Misc,recurring,10890.3368,91.94493553504,174.2453888, ibraco ,['ibraco'],ibraco
4223,04066a6d650ca7ddf390921bd351d412,,2023-10-03 04:00:06,4695_ELDERLY GARDENS CARE CENTRE (M) SDN BHD,Misc,recurring,566.2975136,2.89247345408,7.6450164336, elderly gardens care centre m  ,"['elderly', 'gardens', 'care', 'centre']",elderly gardens care centre
4236,a8da886a1c9c63894073afe6c2f90f32,,2024-07-09 04:18:30,197240_Senoko Energy Supply Pte Ltd,Misc,recurring,113.757,0.492947,2.1082964, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
4242,f0a2f0dcff7a099a2e61c14b0158940b,,2024-07-17 04:05:28,189550_ANG MO KIO TOWN COUNCIL,Misc,recurring,80.76747,0.3109358,1.4940086, ang mo kio town council,"['ang', 'mo', 'kio', 'town', 'council']",ang mo kio town council
4246,d1a76910cdc44ddc46f493a37741b649,,2024-07-05 10:00:57,201058_RED ALPHA CYBERSECURITY PTE. LTD,Misc,recurring,3033.52,16.4416784,56.12012, red alpha cybersecurity  ,"['red', 'alpha', 'cybersecurity']",red alpha cybersecurity
4249,620b0db4561bd56fdb322cf515f4e465,,2024-08-27 15:03:59,235520_Virtus Fertility Centre Singapore Pte Ltd,Misc,recurring,1322.61472,7.090853,24.4653388, virtus fertility centre   ,"['virtus', 'fertility', 'centre']",virtus fertility centre
4251,c76bf49f10fc339e46c06d050b621563,,2024-09-02 04:11:22,140159_EXXONMOBIL ASIA PACIFIC PTE LTD,Misc,recurring,257.1363228,-0.2957682,4.7550426, exxonmobil asia pacific  ,"['exxonmobil', 'asia', 'pacific']",exxonmobil asia pacific
4266,32005adeb16394552cc89cedbcdbdc60,,2024-10-10 04:20:40,236451_Neptune Court,Misc,recurring,166.5705832,0.7811314,3.0790228, neptune court,"['neptune', 'court']",neptune court
4271,aca616b5b5dedcd02db15cb67d96537e,,2024-09-25 04:18:14,225492_RS Transport Services,Misc,recurring,121.3408,0.530866,2.2448048, rs transport services,"['rs', 'transport', 'services']",rs transport services
4278,7c56e4c59679f0da33afa200e9434cf3,,2024-03-26 04:10:46,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,0.7735476,3.9587436, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
4281,683449f5b9907b61ac85323dc318cfdb,,2024-02-27 04:01:01,57205_ST AUTO PTE LTD,Misc,recurring,1962.68744,24.9279506,51.0313902, st auto  ,"['st', 'auto']",st auto
4284,dbab1b7f0e83a6a53980d7753217b222,,2024-09-27 04:07:18,75008_National Car Rentals (Pte) Ltd ,Misc,recurring,1487.94156,8.000909,27.529194, national car rentals   ,"['national', 'car', 'rentals']",national car rentals
4294,1bc3fab06bf2ed70abe11b4317bb8d96,,2024-10-14 10:01:06,248271_ GREEN EMPLOYMENT PTE. LTD.,Misc,recurring,1137.57,5.8698612,21.045045,  green employment  ,"['green', 'employment']",green employment
4297,ae10413c7e934afbf2fd530c0f6ee882,,2024-07-01 04:24:47,142711_XINGSHENG TRANSPORT SERVICES,Misc,recurring,144.0922,0.6597906,2.6694976, xingsheng transport services,"['xingsheng', 'transport', 'services']",xingsheng transport services
4303,6afeb203dd91e02c438d121f63afe728,,2024-01-02 04:14:12,61857_RENHURN BUS SERVICE,Misc,recurring,182.0112,0.8493856,3.3672072, renhurn bus service,"['renhurn', 'bus', 'service']",renhurn bus service
4309,6a5f669e7c55785b510e5b4452f4870a,,2024-05-28 04:12:08,154088_Soka Gakkai Singapore,Misc,recurring,627.93864,7.887152,16.3279214, soka gakkai ,"['soka', 'gakkai']",soka gakkai
4317,79806bddd219e8d68580c3d241619ad9,,2024-09-13 04:10:34,225274_MyRepublic Broadband Pte Ltd,Misc,recurring,28.0524762,0.0227514,0.5156984, myrepublic broadband  ,"['myrepublic', 'broadband']",myrepublic broadband
